id,sentiment
"5235_4",2.5506868869145448e-09
"621_2",0.011089679030939641
"5365_1",0.07292924924740113
"8180_3",0.06496372636460515
"7396_7",0.6081752965155702
"9776_10",0.9985015762891746
"8175_10",0.9999929116680354
"3128_1",0.0005738526820725364
"4606_1",0.5699606844516166
"6158_2",0.0006154110858075784
"3281_10",0.7916976135186358
"4723_4",0.000889816753452847
"11994_3",0.0035397632953087345
"7701_1",1.2659496280944124e-10
"103_3",0.1262123827442889
"8908_10",0.9758136752676327
"8876_1",0.0005706489912243571
"7519_9",0.9995344678728135
"12456_8",0.9873750377330018
"9514_8",0.8368366804091565
"8680_8",0.33858898764667333
"12402_10",0.9049525842196725
"362_2",0.17292409929734154
"9825_7",0.9269665342809147
"2913_3",0.4978016786209633
"7164_8",0.9998711769267002
"11177_7",0.20666036913559613
"5707_10",0.979010297958121
"8103_10",0.8139144880542728
"6289_1",0.006308971860099471
"11754_1",0.0005314387185241749
"11640_10",0.5191758985251654
"9933_7",0.6326629743809894
"185_10",0.9890714689367005
"242_10",0.9999327447499695
"9369_8",0.998728446719877
"7453_10",0.9998785665592751
"7514_7",0.032381717924861574
"10860_2",0.006381725142030598
"8663_8",0.9511758555071279
"9108_1",0.023328180594889412
"7941_1",0.00043029121221820266
"10116_1",3.211878929301039e-06
"9841_4",0.06136433886060828
"4512_9",0.9999135325552883
"4853_2",0.386804195123312
"2664_4",0.22912735616000834
"9966_10",0.9862128518612459
"5167_2",0.0021770692647243004
"3894_2",3.449481300551421e-08
"3929_8",0.9396119435137249
"7165_10",0.9482875271463247
"5451_8",0.9701642048427345
"2947_4",0.09631510084615666
"4611_10",0.7518243229176168
"5807_1",0.17687948605495055
"9464_8",0.9463864886599394
"3124_10",0.9967419769104839
"2705_4",0.9994102595447086
"12187_8",0.9512397559790804
"12319_10",0.996164396555472
"9874_3",0.00817074036626962
"3406_4",0.0017800560028436942
"2327_10",0.9989134562360359
"605_10",0.9992967597996365
"8080_4",0.02996520145542243
"3074_10",0.9997797607721194
"2499_3",3.4624084638230526e-05
"1013_1",0.08980394828018333
"11535_1",0.0001813694985564479
"4118_7",0.9792910213004713
"10492_8",0.8553296818598332
"2129_4",0.022830111377352386
"9814_10",0.2172594509237974
"10671_9",0.7791933788578312
"5980_10",0.9931606539351977
"2755_2",0.5592869861428407
"5461_2",0.8481074967952722
"11979_1",0.007087475380092043
"8810_1",0.0001431056761667084
"852_7",0.9964549335487813
"10961_4",0.006134633605005705
"7436_4",0.015110502502215413
"11281_3",0.8731532339419028
"4208_3",0.5383153664915723
"8213_10",0.6417768802062804
"9851_2",0.4161490295622893
"4713_7",0.6931028048735549
"9528_1",0.9633920462485323
"3595_10",0.9986803837084299
"5785_3",0.4702869325846741
"10370_3",0.00038418597448989405
"1980_3",0.08319243304556082
"8800_4",0.9954797303728676
"4437_3",0.00032856220704667263
"28_3",0.3765180730551134
"12171_1",0.9676661397537619
"9359_3",0.053070543786507496
"3831_9",0.999997652015388
"10962_7",0.9772450095279998
"1500_9",0.5187811506868066
"11470_10",0.95371229464592
"11843_3",0.2668843212471088
"11200_4",0.4423716448694695
"1067_1",0.008893497726180902
"3333_1",0.004203609618060013
"4487_4",0.5691542087265673
"6428_1",0.001113171041644767
"575_7",0.04958162849273622
"10904_9",0.7669552377214576
"11821_2",0.05241575449383675
"11605_1",0.0003571166360313432
"1111_7",0.9532119447098171
"10295_1",0.9973438677808801
"1146_4",4.394487488815585e-06
"2405_9",0.007182029995824945
"11081_10",0.9806467371208182
"2201_10",0.9999758568975663
"4844_1",2.8834157875361522e-05
"11007_8",0.9315338224807342
"6535_7",0.8965249383960081
"2653_4",0.00040642275948031884
"8245_10",0.9720576183732369
"9951_8",0.9940720262356096
"6133_8",0.04254186223887552
"10006_2",0.000522797007952786
"7350_1",0.4847380138991145
"4509_9",0.9999811491736853
"948_1",0.0004117911730454623
"3987_1",0.1809669539394533
"2947_10",0.026361459166095072
"6041_3",6.596167542190655e-12
"2946_1",0.04449250332032357
"11967_4",1.5987361859731003e-05
"1185_10",0.9842416106030626
"10323_2",0.86849600304987
"11706_2",1.559549734600366e-06
"3663_1",0.00015369734235280493
"5602_10",0.9929703315994312
"4870_10",0.4574164690466127
"1994_1",9.255108943798301e-08
"10807_7",0.9981275731403667
"6871_3",0.966434516159537
"1175_2",5.967381584314558e-13
"10919_7",0.9918242590030608
"8127_10",0.9571390046926762
"12497_4",0.008891993190874904
"3274_1",0.41274537801034256
"2568_3",0.02122312907928391
"840_2",0.9371270276266646
"5626_10",0.9921672299623119
"7561_10",0.9975383471639107
"4600_3",0.08949204708271064
"3324_9",0.7372915485956516
"8899_7",0.992178099265774
"5592_8",0.18057341461584767
"12483_4",9.787136900119212e-08
"7874_1",1.4920793960894003e-08
"5878_10",0.9999600643196799
"4303_9",0.3730902984949315
"9421_1",0.4894429351642187
"10269_4",0.9261927010115658
"10615_2",0.011602412581464465
"2634_10",0.8012686145438811
"7522_1",0.008018941767171274
"9289_10",0.860104329212304
"4636_10",0.3315977775291342
"1241_7",0.518164146511725
"9458_9",0.981387105672185
"11690_10",0.9998883384367334
"7176_4",0.9232363098189625
"6212_10",0.9654975937362171
"6319_1",0.013597830513026174
"5229_3",0.9759171635314594
"466_9",0.9999193657599964
"8693_2",0.04649779313976585
"2952_10",0.9931123047574661
"1128_1",0.0014508850502870916
"3975_10",0.9559217083296399
"11365_10",0.29744401147417615
"2074_9",0.9999994721794906
"9768_10",0.9776659423159646
"4895_1",0.07835086740907272
"5726_10",0.9999999997470788
"9993_10",0.9985214763909527
"11319_2",0.6109273829822371
"10561_2",5.0502305446854243e-05
"5455_8",0.9999333295537295
"10684_3",0.004062061121981289
"3652_3",0.0018259184832709995
"7825_1",0.024378560199605374
"8806_1",0.46123919562687804
"275_10",0.9989062140125556
"2246_1",1.6691477285208107e-05
"11968_2",3.3070483464732603e-06
"2528_1",0.7879254015014816
"8491_8",0.06529935172306307
"13_1",0.9104395051228089
"4530_8",0.8282432447894038
"5207_3",6.902502504384505e-05
"11648_10",0.9948756195033813
"8260_1",0.05527734797474799
"10730_10",0.972704395646231
"10402_3",0.05930691121171924
"8077_1",0.001344411270944021
"8598_8",0.9820201744592424
"2809_3",4.8196412034901386e-08
"12490_10",0.9994972224281982
"1447_9",0.807550780981881
"1605_3",0.14175049071149518
"2311_4",0.009412693900314933
"3235_9",0.999816233120576
"5725_10",0.9975480113727229
"9025_10",0.9959345010625654
"6049_9",0.9931884927360406
"4803_10",0.9999996417784329
"191_9",0.9999999999999967
"420_3",0.43338752563998023
"5238_2",0.049418240753482674
"1280_9",0.9999609907708058
"9408_4",0.09669595225513956
"819_1",0.002659278513820023
"1656_4",0.013665130316257648
"9964_3",0.10919843157565856
"10404_4",0.3026101953697631
"12369_10",0.9156112716585496
"6423_1",0.005411012430951979
"9942_8",0.08486989213129222
"1519_1",0.006441530102563109
"100_10",0.999610071882793
"3216_10",0.8854629394886794
"3909_10",0.6002195934365938
"5034_7",0.9984051040708387
"14_8",0.9974086925831869
"5891_3",0.034693560353073236
"8496_10",0.9991303672350083
"7429_1",0.016054277452265654
"9457_1",0.006006214394570697
"9602_8",0.9699132054968829
"4198_1",5.023845036432592e-05
"154_2",0.368453260690141
"5070_2",0.0037969213692444427
"4207_8",0.990003663813334
"7758_8",0.9519438131668932
"4439_9",0.9999259594054567
"12042_1",0.0011640318419074709
"7244_1",0.0006322062938124569
"6854_1",0.10114626563277487
"11932_10",0.9996914582222095
"4151_10",0.9697297940817169
"7265_1",8.749956221166252e-11
"10272_7",0.9999734677969998
"4256_4",4.795113270386058e-05
"1225_7",0.9782840892494071
"956_10",0.980024257990344
"6389_2",0.00019249612620704615
"1365_4",0.0004200536238601566
"4752_7",0.922319106552929
"276_10",0.999975343001329
"8766_9",0.0008702518630429987
"11225_10",0.9235569300651015
"6920_1",0.02572942314160988
"11536_1",5.023240314510288e-08
"1923_9",0.9770479769386605
"11460_10",0.9814775002621436
"10054_7",0.9900088441666206
"10845_1",0.0001162641202253023
"10231_4",0.7558914228702436
"9430_8",0.7589305927963886
"3226_2",0.019708774735712253
"4298_3",0.005465599607419831
"10635_4",0.01522498733719892
"10567_4",0.005797287334537756
"5460_10",0.9998564170639777
"7310_7",0.9535141787514511
"10330_2",5.601881767908977e-05
"5151_9",0.9999991270711874
"11_3",0.7571497245755097
"1448_8",0.9229858228839525
"10130_8",0.9832830889062817
"2199_3",0.00012455050127207405
"1761_10",0.9993874495386473
"2782_1",0.000336545697086198
"7618_10",0.997344569468663
"85_10",0.9384779392312489
"5730_3",3.411291289592081e-07
"3641_1",0.11639547556070913
"8190_9",0.9999999484824227
"9533_10",0.9999762609181797
"9508_1",0.017638300101792764
"237_8",0.999937928662182
"3981_7",0.1669640366142214
"7194_9",0.9951277826134205
"10584_8",0.7309357696822316
"248_2",0.006146913617829392
"8358_4",0.00786617034774456
"1218_1",0.0001502612824560815
"4191_10",3.856954790664714e-05
"3090_8",0.9923691547396415
"11923_2",0.00440212814634787
"1640_8",0.9260340928399088
"9972_3",0.003408385910838051
"11818_4",0.052673397514747006
"4350_10",0.9995983728016637
"877_10",0.6838410260376406
"10017_8",0.8175112423875617
"7975_10",0.9988859350305326
"8436_1",0.007711047191108814
"6024_7",0.7390689911628937
"3112_1",0.00029150851131345897
"951_10",0.9217724097322575
"1622_1",0.0001183940079278288
"191_3",0.8314908900247426
"5669_1",3.8676316726200024e-06
"1891_4",0.01357100848688634
"12173_9",0.9478557661158716
"7887_7",0.9584979810483218
"3256_10",0.9859939296566305
"5419_1",1.3207421153258173e-06
"7635_1",8.876687774776e-05
"8297_2",0.6939263185160391
"7137_8",0.7883070692903208
"7562_3",0.0028949849201351297
"9944_1",5.932541075041763e-06
"4288_1",4.833210600173312e-07
"8087_1",0.9792641822962761
"4771_10",0.9965378562223559
"10482_10",0.9982544848638404
"5324_10",0.9936897295968984
"3080_1",0.051006365799740085
"10923_7",0.9963867948242868
"1753_7",0.9969257290011709
"317_10",0.9993265830817838
"12474_8",0.6809253865167924
"773_8",0.9758976002300196
"388_1",0.007577797731384787
"12141_2",0.8265747742279607
"5667_1",0.028201746521650056
"1071_9",0.9996820967272635
"2897_10",0.9995041592071314
"9481_4",0.2593812763468623
"12025_1",2.781672731619298e-05
"8879_7",0.11617013449365893
"5683_1",6.198367860859458e-06
"7026_1",0.0003527345417829813
"2439_1",0.015347118727284972
"3631_7",0.9618098858751254
"1650_9",0.37076275607993003
"5378_7",0.9999662342218555
"9745_1",1.5008578913144467e-06
"11563_8",0.79707187051346
"299_8",0.9999999608066878
"9471_2",0.3666341125694503
"1866_1",0.14231516188980362
"2639_4",0.16161732686812
"5122_1",9.734913683633387e-08
"12341_7",0.851857627097846
"2936_8",0.9823213472568375
"8647_10",0.9999999999594387
"4255_9",0.9560097909018767
"7262_8",0.27064960656961906
"8413_10",0.9733544731135267
"10080_1",0.004329325744767229
"3973_1",0.6779128601141818
"8752_9",0.9993236334733158
"4018_2",0.004812654133646653
"7669_1",0.014457065184546635
"10421_4",0.0013901209268040262
"7854_8",0.9996536088548492
"162_8",0.007565449420795149
"11614_9",0.9994155315035528
"11343_8",0.999315530966341
"1708_7",0.026223874564013643
"7115_4",0.9655853394590178
"10498_10",0.023740971773728428
"2944_8",0.8688617785057194
"10474_3",0.00037443209252970233
"1263_1",0.0005658244007995553
"1693_4",0.007089148521326124
"9600_9",0.8960582204471715
"11173_2",0.0002825394314780949
"3961_2",0.003803358520113993
"8011_1",0.6403223521635887
"7386_8",0.9826076035303316
"8787_8",0.8609399715342586
"12349_9",0.5411054137627563
"1776_4",0.021676997359135346
"5885_4",0.9970276249230857
"220_4",0.10660656164249521
"5547_8",0.9999386519706103
"2853_1",0.0030673379847526968
"2157_2",0.38565991906291447
"11667_2",0.44808016630458336
"194_7",0.9692481604733063
"1633_1",0.0030927564512507775
"6897_2",7.29565471630777e-05
"11568_2",1.1213265407137969e-06
"9219_1",0.00036860539113543474
"477_8",0.9009648537882434
"8980_3",0.7231840794511859
"4612_10",0.7191393228026924
"8030_10",0.9999925501776648
"1846_8",0.9999999997730364
"2786_8",0.9433790772583697
"2634_1",0.030883278846624278
"3110_8",0.9802785217261449
"11587_8",0.12534124440169767
"11262_8",0.9893985165631941
"5680_7",0.06562855801209844
"4583_4",0.029015031792082067
"1451_1",4.683741503288578e-05
"4244_4",1.2445380401435654e-10
"6176_4",1.6805338258931085e-10
"8851_10",0.9952914133962126
"908_9",0.9999999981668093
"7494_9",0.9551390296121561
"8061_3",0.0026322091846953787
"789_1",0.009574560079335197
"2374_7",0.9315785241713824
"11225_3",0.002031558246595573
"4467_4",0.0018993634110496761
"8516_10",0.06862725585752123
"4121_10",0.9995560727944416
"10267_7",0.0025678064413994215
"6040_8",0.3118174478153661
"8338_7",0.9882743223869388
"2903_7",0.9998254249391575
"6662_9",0.9966225759625552
"5333_10",0.9761203477235207
"7470_4",0.021613195474369542
"8813_1",0.008382282642181821
"4514_3",0.7445949935853154
"9584_7",0.011964748845674434
"11706_8",0.999992127943325
"11538_8",0.950957414252067
"4210_1",9.85507370219153e-06
"8984_1",0.001852494033698502
"3431_4",0.01226316641337708
"4973_10",0.9943950705557556
"12260_1",0.0003105427422496583
"4267_10",0.9426742082468016
"9906_9",0.9986898626843344
"670_7",0.9999259986988767
"6270_3",2.4750267423002934e-07
"5164_4",0.005773531819698706
"9741_2",7.272317927410093e-07
"3761_8",0.9853625858430265
"2651_2",0.2711470999132966
"7448_10",0.9926619369202794
"7184_9",0.9597922704254842
"1313_9",0.9946295931850846
"10654_8",0.9957870378864633
"7151_1",1.6927737191361956e-05
"2320_10",0.9998713284177526
"12033_7",0.4019745956930586
"6429_1",4.889895448213531e-07
"1420_4",0.13825993351833918
"3002_7",0.09600858912764434
"1299_1",0.012679376586631007
"7897_9",0.9999870888032918
"1529_4",8.212968651431335e-07
"9760_2",0.038444382486613186
"11318_1",0.004256828090041468
"2217_3",0.0010518460670606905
"11641_2",0.00045393256721542956
"7238_10",0.9999987156496009
"7710_8",0.9849759828657982
"12011_8",0.998747534550362
"4495_7",0.9991671377173286
"11144_4",0.1231315522333637
"5625_2",7.316216097894613e-09
"2926_7",0.1525906314019199
"8538_8",0.9591776856464009
"8875_10",0.2941610550280439
"10881_10",0.9895185950632319
"1662_7",0.9431603564698625
"4560_9",0.9168167074215657
"6714_4",1.082557869240486e-05
"9059_10",0.9988363793244114
"6631_10",0.9996999234199728
"8520_1",0.01362938559371033
"918_4",0.5190795104331207
"3102_10",0.9941304729453283
"3611_2",0.000869130908641149
"8434_10",0.9990130917870103
"681_7",0.9995063644018483
"7386_4",0.00047963323901149656
"7566_9",0.07449595999480375
"10110_10",0.9503065571159183
"10486_10",0.9999684029996507
"1492_3",0.40551537090820544
"11823_1",0.022558400677085227
"2331_9",0.9975274419787566
"2200_2",0.00017507104489856285
"9547_1",0.0029225884630012643
"785_2",0.0008295695055684361
"5101_4",0.1620822442307085
"5657_10",0.9736788591011019
"6902_7",0.7967092399240032
"1490_9",0.994040854967414
"7148_9",0.7651111994080709
"7387_8",0.9398932211897478
"8277_9",0.9974525846356215
"6912_7",0.9999998557067675
"170_2",0.17752606538277546
"7702_10",0.999783912650807
"4393_3",4.220385069067619e-06
"2608_3",0.9764331555873118
"4931_8",0.9999951545693997
"10589_10",0.906006520047959
"8623_4",6.594512789422052e-05
"6057_2",4.0701969200637954e-05
"2704_9",0.9999828409931776
"1790_2",0.12890400280450753
"12370_1",9.872520048705012e-06
"159_1",5.82572933116311e-07
"343_9",0.9999999951483936
"2128_9",0.999413396023788
"11181_8",0.9999560704451841
"11775_10",0.9997877095466231
"3514_10",0.9982525066137163
"6993_2",0.004067979040096396
"2866_9",0.4470994211696629
"1000_9",0.9435339419475085
"11772_7",0.18279881539110146
"3355_9",9.130110395209328e-05
"8519_8",0.9645363923832888
"7879_3",0.04706538111862699
"4332_10",0.9801123754789025
"5403_1",0.0008260597197782145
"1514_7",2.9626338698854693e-05
"7904_1",0.00026587410279035515
"10550_2",0.4774029943750652
"11442_10",0.9999176702204844
"2821_3",0.14239760668892887
"5766_1",1.2092155180402588e-06
"8061_9",0.9999973619484492
"2166_1",7.07542586237447e-05
"6206_1",2.3093854113107704e-05
"11124_2",0.00010361035950563456
"7625_10",0.9628479607490289
"90_9",0.8277734640114067
"7959_10",0.9066415038234229
"7029_10",0.9926970600873327
"779_8",0.9990081131997515
"1101_4",2.454396161926804e-07
"11189_4",3.039949986190729e-05
"9790_4",6.670048362996821e-05
"10861_1",0.06522293068065729
"5902_2",0.013328494340784092
"9545_10",0.9798487180497807
"3730_1",1.4020640693643946e-08
"4951_9",0.8438813196896212
"3295_1",0.0003101919047096211
"9495_2",0.7288559838256617
"2876_1",0.9250240485340185
"2796_1",1.1145218025011145e-05
"10338_3",0.989410584095916
"10913_7",0.619309146557311
"4685_2",4.862688896976985e-09
"11586_1",0.04772104924938715
"4904_7",0.25829382188583194
"7110_7",0.0558326178484443
"2086_4",0.03862628826069503
"7372_7",0.999927009352086
"135_9",0.9998642500065593
"7038_3",0.15414977218472567
"1119_2",0.005404789194204962
"5057_8",0.3203589977255268
"3479_10",0.9998906971986573
"6489_8",0.9999997302625342
"4910_8",0.5776930594094511
"5979_10",0.03658461178569487
"11304_1",0.010251518251705553
"2102_9",0.9999996882509238
"8048_1",2.0113580363765677e-06
"12153_7",0.120255568736559
"4832_8",0.9999028694354328
"3079_9",0.9991079180851539
"8254_2",0.0009310754262637253
"7981_7",0.9999789841695917
"611_1",0.6223129808902343
"307_10",0.9999764317726266
"8861_3",0.28282909859886685
"4635_4",0.3014067026867185
"6197_7",0.9061884579243292
"6739_3",0.016685767616158333
"8588_9",0.9990125380791827
"8461_7",0.9110091661093739
"10089_1",0.05972025206238074
"2609_7",0.916012864162287
"1418_3",0.21200154784578745
"2661_10",0.9980063323241597
"1253_9",0.640611264447844
"8815_9",0.9692008785662635
"9867_8",0.9996608874232715
"2155_1",0.026249295233560958
"12259_4",0.06958172001603648
"11224_3",0.3480489313387933
"4781_1",0.00016733104754905847
"4354_9",0.9999880921716177
"9629_9",0.8664294834284348
"3629_9",0.9997763023860072
"6445_10",0.9995620942790857
"9526_10",0.9985297180318696
"5138_2",0.017860826546468565
"349_10",0.9761030388994629
"2099_7",0.2640563460750156
"4411_1",0.4137616944107558
"8127_3",0.0008106471936694695
"5225_8",0.10288887267099306
"7970_3",5.906717089731003e-07
"5688_7",0.024384867649946487
"12099_3",0.11147673424663887
"6020_4",0.21178138987808742
"3892_8",0.7471764659172023
"2098_8",0.9961469881923133
"4851_7",0.9989238019731282
"10967_10",0.4573148609588066
"6230_4",0.05572071619538962
"2211_2",1.16601957889832e-10
"11978_10",0.999999162808109
"8802_1",0.006813894190913083
"11010_3",0.00014726453379850963
"10083_2",0.6291649152317812
"5588_10",0.06149546724206684
"958_10",0.4769116181512155
"6771_4",0.15030531698393784
"6767_9",0.9810544619159931
"7302_10",0.9639554285525631
"5324_3",0.00032556005162975805
"7737_10",0.9999962566670473
"8603_10",0.9171903260543864
"3029_7",0.9999998008929397
"8640_2",2.9207332155989762e-05
"2139_1",1.2859995945959685e-05
"6305_10",0.965512052904495
"6884_7",0.999026780935589
"5534_8",0.2193463841128619
"7619_8",0.968448762203882
"10057_8",0.9222123222237457
"972_7",0.9978228910085627
"6245_8",0.9928493063404372
"6627_7",0.999999976209638
"3621_10",0.9809555142300348
"2290_4",0.9799888408586345
"24_4",0.009039942846906651
"5689_1",2.5342580783777473e-06
"6497_4",0.0029559943129957356
"12405_4",0.6239428740710209
"11720_7",0.9829358536236553
"10088_1",0.001497164848494951
"9258_9",0.9999814457696127
"354_4",0.6929533632674065
"4770_10",0.8678008075856739
"1035_3",0.0004299202017785633
"739_1",3.992908755079235e-06
"6267_7",0.9907863368153318
"1562_8",0.9950487421293795
"1438_1",2.5505592206648046e-05
"281_8",0.9999728520410528
"1818_1",0.44917705969775723
"3943_3",0.02328358207207286
"8116_4",0.545896012269932
"6984_1",0.00017684954727508194
